ID,Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,Distance_km,Preparation_Time,Weather_conditions_Fog,Weather_conditions_Sandstorms,Weather_conditions_Stormy,Weather_conditions_Sunny,Weather_conditions_Windy,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival_Yes,City_Semi-Urban,City_Urban,Time_taken
0x8433,-1.4937350660279025,0.5280583256913092,2,-0.021651942779174416,0.002632645515076807,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,26
0x932a,0.06765819383014769,-0.7383387766709643,2,-0.03350163960765148,0.002632645515076807,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,46
0xbb8f,0.9350988937512867,-0.4217395010803966,2,-0.02427629903118226,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,35
0xa4c5,-0.1058299461540801,0.5280583256913092,2,-0.06399947212526068,0.002632645515076807,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,19
0xab39,1.2820751737197422,0.21145905010074154,1,-0.07968089148552368,-1.2210446541219002,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22
0xa444,-0.45280622612253574,0.5280583256913092,2,-0.02427296484795317,0.002632645515076807,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,28
0x9e89,0.588122613782831,-3.2711329813955152,1,-0.047967972007305404,1.2263099451520538,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31
0xc053,-0.45280622612253574,0.8446576012818796,1,-0.05323118009750707,-1.2210446541219002,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,17
0x4d8e,-1.6672232060121304,0.5280583256913092,0,-0.049371012674865336,0.002632645515076807,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,47
0x73ce,0.06765819383014769,-3.5877322569860843,1,-0.05423724388035455,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,36
0x34ad,-0.6262943661067635,0.5280583256913092,2,-0.023419945970521404,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28
0x80ae,-0.9732706460752191,-0.4217395010803966,0,-0.054639520266154235,1.2263099451520538,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20
0x266f,0.4146344737986033,-2.0047358790332406,0,-0.049369185403012314,0.002632645515076807,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,39
0x5b31,-0.1058299461540801,-0.4217395010803966,1,-0.08500365381997778,0.002632645515076807,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24
0x1f2b,-1.3202469260436747,0.8446576012818796,2,-0.02253951458235668,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24
0xd288,1.45556331370397,0.8446576012818796,2,-0.0647457550093415,-1.2210446541219002,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,28
0xdf0a,-0.6262943661067635,-0.10514022548982893,1,-0.08485035868210775,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
0xbabb,-1.3202469260436747,1.1612568768724472,0,-0.06986739296181049,-1.2210446541219002,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,37
0x91c8,-0.9732706460752191,0.8446576012818796,0,-0.025269852375661952,1.2263099451520538,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,23
0x251b,0.2411463338143755,0.8446576012818796,1,-0.0796680440692792,-1.2210446541219002,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,21
0x10ba,0.7616107537670589,0.21145905010074154,0,-0.024177578323214637,-1.2210446541219002,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,22
0x98ff,-1.1467587860594468,-1.6881366034426728,0,-0.07996960956687846,1.2263099451520538,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,18
0x5cfd,1.2820751737197422,-1.0549380522615346,0,-0.07488663097194341,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,27
0x9717,-1.6672232060121304,0.21145905010074154,2,-0.04966221991250608,-1.2210446541219002,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,25
0xafe9,1.629051453688198,0.5280583256913092,0,-0.034103917043932924,1.2263099451520538,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45
0x2743,0.7616107537670589,1.1612568768724472,2,-0.04397347405083136,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32
0xcb52,-1.4937350660279025,-0.7383387766709643,0,-0.07474786241180544,0.002632645515076807,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,27
0xa1dd,0.4146344737986033,0.5280583256913092,0,-0.05370488256968836,0.002632645515076807,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,35
0x1fda,0.2411463338143755,-0.4217395010803966,2,-0.053698063353509955,0.002632645515076807,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,29
0xfa6,0.7616107537670589,0.5280583256913092,2,-0.06921477746038208,1.2263099451520538,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,29
0x65fb,-0.7997825060909913,0.21145905010074154,2,-0.022523649459884762,-1.2210446541219002,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,23
0xda3b,0.2411463338143755,-0.4217395010803966,1,-0.07491051570280884,1.2263099451520538,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22
0x40ba,-1.3202469260436747,0.8446576012818796,2,-0.032715118651167885,-1.2210446541219002,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22
0x8768,-0.1058299461540801,0.5280583256913092,0,-0.021651942779174416,1.2263099451520538,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,16
0x45d1,0.9350988937512867,0.5280583256913092,0,-0.05417558791690683,-1.2210446541219002,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,44
0x7b54,-1.4937350660279025,0.5280583256913092,1,-0.05417788656725106,0.002632645515076807,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,13
0x1be1,0.7616107537670589,-0.10514022548982893,1,-0.050185728728054275,1.2263099451520538,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,27
0x5e4f,-0.6262943661067635,-1.3715373278521024,0,-0.07486435658245875,0.002632645515076807,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,19
0xaba5,0.2411463338143755,-0.10514022548982893,1,-0.07989589478261318,0.002632645515076807,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,28
0x2075,-1.1467587860594468,-0.4217395010803966,1,-0.07480764497421202,0.002632645515076807,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27
0xb243,0.4146344737986033,1.1612568768724472,1,-0.08508615982362842,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,28
0x1327,-0.45280622612253574,0.21145905010074154,1,-0.05018897745229251,1.2263099451520538,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,29
0xa428,-1.6672232060121304,0.21145905010074154,1,-0.058896467169787685,0.002632645515076807,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,21
0x3053,-1.3202469260436747,0.8446576012818796,1,-0.054070729681935,1.2263099451520538,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35
0x1030,1.629051453688198,-0.4217395010803966,2,-0.043922169198196304,-1.2210446541219002,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,28
0xd6aa,-0.9732706460752191,0.5280583256913092,0,-0.060654302950191585,0.002632645515076807,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,39
0x2586,-1.3202469260436747,0.5280583256913092,0,-0.06015620771021131,0.002632645515076807,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,25
0xc8c7,0.4146344737986033,-0.4217395010803966,0,-0.06474372954439052,-1.2210446541219002,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,30
0x7cd8,-1.1467587860594468,-0.7383387766709643,2,-0.044514286081635296,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,34
0xc268,-0.9732706460752191,-0.4217395010803966,0,-0.08004533858454269,0.002632645515076807,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,25
0x8abb,0.4146344737986033,0.5280583256913092,2,-0.07968102521286345,1.2263099451520538,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,19
0xe169,-0.7997825060909913,-0.10514022548982893,2,-0.07503184580510269,-1.2210446541219002,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,30
0x9a7f,-0.45280622612253574,-0.4217395010803966,2,-0.0692145728617806,1.2263099451520538,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,15
0x1e24,1.45556331370397,0.21145905010074154,0,-0.08508736775566066,-1.2210446541219002,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,25
0x763b,-1.6672232060121304,0.8446576012818796,2,-0.03366834159296121,0.002632645515076807,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,16
0xb4b2,-1.6672232060121304,-0.10514022548982893,1,-0.06443523176877348,1.2263099451520538,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,24
0x31c2,-0.9732706460752191,0.5280583256913092,2,-0.08494531662607208,0.002632645515076807,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10
0x706f,1.629051453688198,-0.10514022548982893,0,-0.06921474640312263,-1.2210446541219002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,34
0x3afe,-1.3202469260436747,0.8446576012818796,1,-0.07480828503350852,0.002632645515076807,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,18
0xbe10,1.629051453688198,1.1612568768724472,2,-0.079897071640114,-1.2210446541219002,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,15
0x175f,-0.2793180861383079,-0.4217395010803966,0,-0.05418321607959798,0.002632645515076807,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,20
0xd91c,-0.1058299461540801,0.5280583256913092,1,-0.06058146071963793,0.002632645515076807,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,20
0x9d2e,1.629051453688198,1.1612568768724472,2,-0.0536555192834821,-1.2210446541219002,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,25
0xa06b,-0.6262943661067635,0.5280583256913092,1,-0.0640928233081063,-1.2210446541219002,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,18
0x52fd,0.9350988937512867,1.1612568768724472,0,-0.03451854228821139,-1.2210446541219002,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,47
0x32a3,-1.6672232060121304,0.21145905010074154,1,-0.03367275268750233,0.002632645515076807,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,11
0x458d,-0.6262943661067635,0.8446576012818796,1,-0.08487698893569957,-1.2210446541219002,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,17
0x9c31,-1.3202469260436747,0.8446576012818796,1,-0.04850509211477313,-1.2210446541219002,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,17
0xa522,1.45556331370397,-0.10514022548982893,0,-0.06979482035968347,-1.2210446541219002,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,27
0xa74,-0.6262943661067635,-0.7383387766709643,0,-0.07469117790749598,-1.2210446541219002,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,16
0x8279,0.588122613782831,0.8446576012818796,2,-0.054587649567593016,1.2263099451520538,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,21
0x89b5,-0.9732706460752191,-2.0047358790332406,0,-0.08487729901953911,0.002632645515076807,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,18
0xc600,-1.4937350660279025,0.5280583256913092,2,-0.0800451015189658,0.002632645515076807,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,15
0xb16f,-0.1058299461540801,-3.2711329813955152,0,-0.0701299062426703,1.2263099451520538,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,44
0x1df8,0.7616107537670589,0.8446576012818796,0,-0.08485874855905651,1.2263099451520538,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24
0x2d41,1.45556331370397,-1.3715373278521024,0,-0.07469121054293511,1.2263099451520538,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,42
0xb620,0.4146344737986033,-0.4217395010803966,0,-0.05849438874885217,-1.2210446541219002,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20
0x6373,-1.6672232060121304,1.1612568768724472,0,-0.04461789612555976,0.002632645515076807,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,27
0x9e7e,-0.9732706460752191,0.21145905010074154,0,-0.07511598394045173,-1.2210446541219002,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,17
0x15f0,-1.1467587860594468,-0.10514022548982893,2,-0.034384922058384594,1.2263099451520538,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,17
0xc2c4,-0.6262943661067635,-0.10514022548982893,2,-0.02035347155132509,0.002632645515076807,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,37
0xfef,0.7616107537670589,0.21145905010074154,2,-0.05445433175579929,0.002632645515076807,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,30
0x9763,0.4146344737986033,0.8446576012818796,0,-0.048505554368202475,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,38
0x74ed,-0.9732706460752191,0.5280583256913092,1,-0.06926273612272554,0.002632645515076807,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23
0x9a9b,1.1085870337355146,1.1612568768724472,1,-0.05930740299048041,1.2263099451520538,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,31
0x4a3c,0.588122613782831,1.1612568768724472,1,-0.0849544791661769,-1.2210446541219002,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,31
0x57c6,0.7616107537670589,-0.7383387766709643,2,-0.05463898271679588,-1.2210446541219002,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,39
0xb5c0,-0.7997825060909913,-0.10514022548982893,0,-0.05471256520167078,-1.2210446541219002,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,36
0x3477,-1.1467587860594468,0.5280583256913092,0,-0.059213328376646744,0.002632645515076807,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,29
0x3ddf,-1.3202469260436747,0.5280583256913092,2,-0.0644729127667669,1.2263099451520538,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,15
0xc0d5,0.7616107537670589,1.1612568768724472,1,22.491397668037532,1.2263099451520538,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26
0xdde8,1.1085870337355146,-2.3213351546238097,1,-0.05470145833616316,-1.2210446541219002,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,32
0x215a,-0.45280622612253574,0.8446576012818796,0,-0.05417733982643094,-1.2210446541219002,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,24
0xd1de,1.45556331370397,-1.3715373278521024,2,-0.0802650750945417,-1.2210446541219002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31
0x7ad1,-0.1058299461540801,0.8446576012818796,1,-0.0639993887462232,0.002632645515076807,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21
0x405f,-1.3202469260436747,0.5280583256913092,0,-0.08498528243416996,-1.2210446541219002,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,22
0x8a79,-0.1058299461540801,0.5280583256913092,1,-0.05018932459501251,0.002632645515076807,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,15
0x6e6f,-1.1467587860594468,1.1612568768724472,2,-0.03523099356009445,0.002632645515076807,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44
0xb373,0.588122613782831,-1.6881366034426728,2,-0.05370463151246855,0.002632645515076807,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37
0xbdf6,0.06765819383014769,0.21145905010074154,2,-0.08498502936131239,-1.2210446541219002,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,12
0x7a72,1.629051453688198,0.21145905010074154,2,-0.07491765969899805,-1.2210446541219002,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17
0x8da8,0.2411463338143755,0.5280583256913092,2,-0.06949848405908135,1.2263099451520538,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,29
0x43d5,-0.45280622612253574,-0.7383387766709643,0,-0.05425039462175338,-1.2210446541219002,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31
0xd55d,0.588122613782831,0.5280583256913092,0,-0.02633884149232488,0.002632645515076807,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,35
0xaba7,-0.1058299461540801,-0.10514022548982893,1,-0.05445845561310939,0.002632645515076807,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28
0x9826,0.7616107537670589,0.21145905010074154,1,-0.0491039628029218,0.002632645515076807,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18
0x55a7,-0.9732706460752191,0.8446576012818796,2,-0.060151248030326336,1.2263099451520538,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,13
0x1c50,0.06765819383014769,-0.10514022548982893,2,-0.03377086714827103,0.002632645515076807,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,28
0xa70c,1.45556331370397,0.8446576012818796,2,-0.04314222788602243,0.002632645515076807,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,30
0x61c3,0.7616107537670589,-1.0549380522615346,0,-0.08487681982140491,-1.2210446541219002,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,32
0x2584,-0.7997825060909913,-2.0047358790332406,0,-0.049369849169794026,0.002632645515076807,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35
0xc4a4,0.7616107537670589,0.8446576012818796,1,-0.06500456973813937,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17
0x11f4,1.629051453688198,-0.10514022548982893,1,-0.023937086038872363,-1.2210446541219002,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,22
0x1b32,0.7616107537670589,-0.4217395010803966,1,-0.07978688532685212,-1.2210446541219002,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,20
0x1891,-0.6262943661067635,0.5280583256913092,1,-0.08508719067682864,1.2263099451520538,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,13
0xb4a9,0.7616107537670589,-1.6881366034426728,2,-0.04461789612555976,-1.2210446541219002,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,42
0x9be1,0.06765819383014769,-0.10514022548982893,1,-0.06971879218065116,0.002632645515076807,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,15
0x3ae7,-0.7997825060909913,0.21145905010074154,2,-0.06982306086840001,1.2263099451520538,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22
0xc2a5,-0.9732706460752191,0.21145905010074154,2,-0.0642378593909319,0.002632645515076807,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,15
0x605f,-0.6262943661067635,-0.10514022548982893,0,-0.047967972007305404,1.2263099451520538,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36
0x8620,1.45556331370397,-0.7383387766709643,0,-0.08009873267524675,0.002632645515076807,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,29
0x4e5e,-0.9732706460752191,-0.10514022548982893,1,-0.02342570727183742,1.2263099451520538,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,24
0x517f,1.1085870337355146,-1.6881366034426728,2,-0.06902080741431889,-1.2210446541219002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34
0x8904,-0.2793180861383079,0.5280583256913092,2,-0.06463215642226536,1.2263099451520538,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,13
0x4748,-1.4937350660279025,-0.4217395010803966,0,-0.06921430607672636,0.002632645515076807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,51
0xba81,-1.3202469260436747,-6.437125737301203,1,-0.05369798636924621,1.2263099451520538,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,44
0x6660,-0.2793180861383079,0.8446576012818796,1,-0.03523351844207486,-1.2210446541219002,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,25
0x4ad2,-0.45280622612253574,0.5280583256913092,0,-0.044016506548431776,0.002632645515076807,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,22
0x223c,0.7616107537670589,-0.10514022548982893,1,-0.07964404064923239,-1.2210446541219002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
0x8ef2,-0.9732706460752191,0.5280583256913092,2,-0.044012434539770384,1.2263099451520538,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,18
0x9e59,-1.6672232060121304,0.8446576012818796,1,-0.04951836321516713,-1.2210446541219002,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,15
0x6393,-1.6672232060121304,-0.10514022548982893,2,-0.07968200347796936,-1.2210446541219002,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,18
0x16e5,0.588122613782831,-1.6881366034426728,1,-0.06949858931155707,1.2263099451520538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39
0xba27,1.2820751737197422,-1.3715373278521024,0,-0.07448755604657915,1.2263099451520538,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,47
0x5fe2,-1.1467587860594468,-0.10514022548982893,2,-0.022528917599039203,1.2263099451520538,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,16
0xabf4,-0.6262943661067635,0.21145905010074154,1,-0.044514286081635296,1.2263099451520538,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25
0xd71c,0.588122613782831,0.21145905010074154,0,-0.03513942923905615,1.2263099451520538,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,53
0x145a,-1.3202469260436747,-0.7383387766709643,0,-0.05965641284871393,0.002632645515076807,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,40
0xa9a5,-1.4937350660279025,0.8446576012818796,1,-0.06476084005298245,1.2263099451520538,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29
0x934d,-0.7997825060909913,0.8446576012818796,2,-0.023934644419210907,1.2263099451520538,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38
0x8cd8,-0.6262943661067635,-0.10514022548982893,2,-0.07966819279911623,1.2263099451520538,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,19
0x5dbc,-0.2793180861383079,1.1612568768724472,1,-0.04892995201292877,0.002632645515076807,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,18
0x4b19,1.1085870337355146,0.21145905010074154,2,-0.06443341416706855,-1.2210446541219002,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,28
0x2fbd,1.629051453688198,-0.10514022548982893,0,-0.05889296975921807,0.002632645515076807,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,26
0x824d,1.1085870337355146,-0.10514022548982893,2,-0.08494567979129689,0.002632645515076807,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15
0x78f9,-1.3202469260436747,-0.4217395010803966,0,-0.04378406293579045,-1.2210446541219002,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21
0xddec,-1.6672232060121304,-1.3715373278521024,2,-0.049966008940497325,0.002632645515076807,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,38
0xa3ab,0.7616107537670589,-0.10514022548982893,1,-0.06950113823769946,-1.2210446541219002,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,22
0xae5a,-0.9732706460752191,0.5280583256913092,2,-0.032715032981491865,0.002632645515076807,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,19
0xbc3b,-0.2793180861383079,-0.10514022548982893,1,-0.07966799826145385,-1.2210446541219002,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,19
0xd799,-0.2793180861383079,0.21145905010074154,1,-0.03528933989355542,0.002632645515076807,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,24
0x8d4b,0.2411463338143755,0.21145905010074154,2,-0.043306426571907405,0.002632645515076807,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,47
0x516e,1.1085870337355146,0.5280583256913092,0,-0.05890333519803092,1.2263099451520538,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,28
0xdaaf,-1.3202469260436747,0.8446576012818796,2,-0.02515749066563807,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25
0xc61e,-0.9732706460752191,0.5280583256913092,2,-0.06981015246783595,1.2263099451520538,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,11
0x68d3,-0.2793180861383079,-0.4217395010803966,0,-0.03292824774160551,1.2263099451520538,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,19
0x7cd6,0.4146344737986033,-1.0549380522615346,2,-0.04392517127727391,-1.2210446541219002,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,35
0x8368,0.7616107537670589,-2.0047358790332406,0,-0.0442787884538228,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,44
0x7731,-1.6672232060121304,0.8446576012818796,2,-0.03271398519811544,-1.2210446541219002,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,32
0xb2c5,-0.9732706460752191,0.5280583256913092,2,-0.03439708735753732,1.2263099451520538,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27
0x411e,0.9350988937512867,0.5280583256913092,2,-0.02244565178955586,1.2263099451520538,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,42
0xc6d2,0.7616107537670589,0.5280583256913092,0,-0.02289580813337434,-1.2210446541219002,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,24
0x5a62,-1.4937350660279025,0.21145905010074154,1,-0.048504882122471435,0.002632645515076807,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,42
0x6114,1.2820751737197422,-0.10514022548982893,0,-0.024179411258642383,1.2263099451520538,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,46
0xad6,-0.1058299461540801,0.21145905010074154,1,-0.054070015625558694,-1.2210446541219002,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,10
0x3a2b,0.9350988937512867,0.5280583256913092,2,-0.05357154107968769,0.002632645515076807,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,16
0x56ac,-1.6672232060121304,1.1612568768724472,1,-0.03291483323106694,1.2263099451520538,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,13
0xc82d,0.06765819383014769,1.1612568768724472,0,-0.049549505405151906,1.2263099451520538,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,53
0x3f3c,-1.4937350660279025,0.21145905010074154,1,-0.0646313269348261,1.2263099451520538,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,12
0x47f5,0.4146344737986033,-0.7383387766709643,0,-0.07486416818953039,0.002632645515076807,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,26
0xe1f8,-0.1058299461540801,1.1612568768724472,0,-0.03528985434632114,-1.2210446541219002,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,34
